10000000,20000000,30000000,40000000,50000000,60000000,70000000,80000000,90000000,100000000
264.0,520.0,794.0,1070.0,1362.0,1606.0,1860.0,2188.0,2530.0,2813.0
253.0,511.0,799.0,1069.0,1362.0,1603.0,1867.0,2192.0,2519.0,2811.0
254.0,510.0,796.0,1057.0,1358.0,1604.0,1877.0,2193.0,2505.0,2827.0
254.0,517.0,797.0,1065.0,1364.0,1608.0,1865.0,2189.0,2507.0,2813.0
253.0,531.0,782.0,1061.0,1358.0,1637.0,1871.0,2189.0,2508.0,2793.0
