1000,2000,3000,4000,5000,6000,7000,8000,9000,10000
178.0,711.0,1590.0,2847.0,4425.0,6372.0,8651.0,11329.0,14314.0,17717.0
179.0,709.0,1591.0,2835.0,4456.0,6378.0,8661.0,11414.0,14322.0,17689.0
177.0,708.0,1590.0,2833.0,4432.0,6381.0,8678.0,11339.0,14307.0,17741.0
180.0,711.0,1594.0,2839.0,4421.0,6401.0,8659.0,11369.0,14365.0,17748.0
177.0,711.0,1602.0,2840.0,4447.0,6379.0,8694.0,11340.0,14319.0,17799.0
